1,65,659,157,17,3.594465636961452,,,,,,,,,,,,,2.0,0.0,21.0,0.0,2,97,12,4,4
1,324,659,157,17,2.0,,,,,,,,,,,,,1.0,0.0,4.0,0.0,1,102,14,5,3
1,63,139,12,160,3.521640636343319,,,,,,,,,,,,,1.0,0.0,14.0,0.0,1,146,6,3,2
1,63,51,126,94,2.94770277922009,5663.0,7.0,7.0,2004.0,,,,,2007.0,7.0,7.0,2025.0,1.0,0.0,9.0,0.0,1,131,2,3,2
1,63,371,6,116,3.640223928941851,3247.0,17.0,2.0,2011.0,322.0,20.0,2.0,2019.0,406.0,17.0,2.0,2021.0,1.0,0.0,15.0,0.0,1,191,14,5,3
0,63,444,104,127,3.238901256602631,7306.0,7.0,1.0,2000.0,195.0,27.0,6.0,2019.0,2191.0,7.0,1.0,2026.0,1.0,0.0,13.0,0.0,1,121,14,5,3
1,15,90,126,147,2.521640636343318,365.0,8.0,1.0,2019.0,342.0,31.0,1.0,2019.0,0.0,8.0,1.0,2020.0,1.0,0.0,7.0,0.0,1,56,8,5,3
0,63,204,27,124,2.807354922057604,,,,,,,,,,,,,1.0,3.0,7.0,42.857142857142854,1,26,1,2,1
1,348,188,126,102,3.0271691184406193,634.0,14.0,4.0,2018.0,,,,,97.0,14.0,4.0,2020.0,1.0,0.0,11.0,0.0,1,91,2,3,2
0,63,424,94,130,3.292770193936991,2773.0,5.0,6.0,2012.0,671.0,8.0,3.0,2018.0,1244.0,5.0,6.0,2023.0,1.0,0.0,17.0,0.0,1,6,2,3,2
0,66,659,157,17,3.452819531114783,,,,,,,,,,,,,2.0,0.0,16.0,0.0,2,145,5,2,1
0,63,659,77,85,2.9219280948873623,,,,,,,,,,,,,1.0,0.0,10.0,0.0,1,164,2,3,2
0,63,90,126,1,3.2516291673878226,,,,,465.0,30.0,9.0,2018.0,321.0,24.0,11.0,2020.0,1.0,0.0,12.0,0.0,1,6,2,3,2
0,63,659,0,124,3.2516291673878226,,,,,,,,,,,,,1.0,0.0,12.0,0.0,1,91,2,3,2
1,63,424,94,130,3.238901256602631,1152.0,12.0,11.0,2016.0,,,,,57.0,12.0,11.0,2019.0,1.0,0.0,13.0,0.0,1,41,6,3,2
1,63,569,126,124,3.6644977792004623,,,,,,,,,,,,,1.0,0.0,14.0,0.0,1,32,6,3,2
1,185,659,157,17,3.373557262275185,,,,,,,,,,,,,1.0,0.0,15.0,0.0,1,101,14,5,3
1,51,659,157,17,3.115834092163221,454.0,11.0,10.0,2018.0,267.0,16.0,4.0,2019.0,89.0,11.0,10.0,2019.0,2.0,0.0,19.0,0.0,2,162,2,3,2
0,63,73,118,128,3.0220552088742,4281.0,19.0,4.0,2008.0,1946.0,10.0,9.0,2014.0,1197.0,19.0,4.0,2023.0,1.0,0.0,12.0,0.0,1,6,2,3,2
0,63,164,57,94,3.334679141051595,6161.0,25.0,2.0,2003.0,,,,,1144.0,25.0,2.0,2023.0,1.0,0.0,13.0,0.0,1,112,1,2,1
1,63,51,126,94,3.452819531114783,3360.0,27.0,10.0,2010.0,,,,,73.0,27.0,10.0,2019.0,1.0,0.0,16.0,0.0,1,2,2,3,2
0,63,352,107,178,3.640223928941851,,,,,,,,,,,,,1.0,0.0,15.0,0.0,1,48,6,3,2
1,20,659,9,17,2.9477027792200903,,,,,,,,,,,,,1.0,0.0,9.0,0.0,1,184,14,5,3
1,146,659,157,17,0.7219280948873623,,,,,,,,,,,,,1.0,0.0,5.0,0.0,1,189,14,5,3
1,63,569,126,2,3.195295934496218,,,,,518.0,8.0,8.0,2018.0,142.0,19.0,8.0,2019.0,1.0,0.0,19.0,0.0,1,100,14,5,3
0,63,506,112,124,3.121928094887362,,,,,,,,,,,,,1.0,0.0,10.0,0.0,1,112,1,2,1
0,63,424,94,130,3.75,1745.0,30.0,3.0,2015.0,,,,,82.0,30.0,3.0,2020.0,1.0,0.0,16.0,0.0,1,186,14,5,3
